Scode,Coname,Date,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
601069,西部黄金,2020-07-20,49,10,13,26,12404,43
601069,西部黄金,2020-07-21,83,34,8,41,16795,42
601069,西部黄金,2020-07-22,135,46,21,68,26332,55
601069,西部黄金,2020-07-23,113,34,17,62,21695,64
601069,西部黄金,2020-07-24,138,46,17,75,25467,59
601069,西部黄金,2020-07-25,16,6,0,10,6923,23
601069,西部黄金,2020-07-26,14,3,1,10,7643,20
601069,西部黄金,2020-07-27,209,76,27,106,55745,173
601069,西部黄金,2020-07-28,262,56,75,131,57331,175
601069,西部黄金,2020-07-29,183,74,21,88,36509,67
601069,西部黄金,2020-07-30,142,39,24,79,34745,59
601069,西部黄金,2020-07-31,275,64,67,144,45189,113
601069,西部黄金,2020-08-01,27,8,2,17,12338,33
601069,西部黄金,2020-08-02,15,4,3,8,6857,26
601069,西部黄金,2020-08-03,215,48,52,115,40532,107
601069,西部黄金,2020-08-04,175,35,46,94,30991,89
601069,西部黄金,2020-08-05,263,70,55,138,46491,175
601069,西部黄金,2020-08-06,349,81,77,191,53074,176
601069,西部黄金,2020-08-07,266,61,52,153,35470,77
601069,西部黄金,2020-08-08,38,5,8,25,13267,55
601069,西部黄金,2020-08-09,16,6,2,8,5714,16
601069,西部黄金,2020-08-10,123,28,23,72,24323,55
601069,西部黄金,2020-08-11,132,23,37,72,27622,77
601069,西部黄金,2020-08-12,153,35,29,89,28148,68
601069,西部黄金,2020-08-13,48,16,6,26,10717,23
601069,西部黄金,2020-08-14,72,17,16,39,13373,37
601069,西部黄金,2020-08-15,16,10,0,6,4199,11
601069,西部黄金,2020-08-16,9,4,0,5,2024,5
601069,西部黄金,2020-08-17,69,17,4,48,16124,49
601069,西部黄金,2020-08-18,120,31,26,63,23860,57
601069,西部黄金,2020-08-19,105,17,20,68,23356,79
601069,西部黄金,2020-08-20,91,20,15,56,16625,36
601069,西部黄金,2020-08-21,49,5,10,34,9878,33
601069,西部黄金,2020-08-22,5,1,0,4,1433,2
601069,西部黄金,2020-08-23,4,1,1,2,2551,16
601069,西部黄金,2020-08-24,40,10,9,21,8000,11
601069,西部黄金,2020-08-25,56,11,18,27,10591,17
601069,西部黄金,2020-08-26,42,14,5,23,7468,26
601069,西部黄金,2020-08-27,137,51,17,69,38109,148
601069,西部黄金,2020-08-28,48,13,5,30,9930,24
601069,西部黄金,2020-08-29,9,5,0,4,2412,5
601069,西部黄金,2020-08-30,5,3,0,2,1623,3
601069,西部黄金,2020-08-31,60,18,10,32,11958,8
601069,西部黄金,2020-09-01,58,17,8,33,12704,33
601069,西部黄金,2020-09-02,66,21,11,34,12099,20
601069,西部黄金,2020-09-03,60,10,14,36,11277,21
601069,西部黄金,2020-09-04,35,7,7,21,6844,12
601069,西部黄金,2020-09-05,5,2,0,3,1131,0
601069,西部黄金,2020-09-06,2,0,0,2,289,0
601069,西部黄金,2020-09-07,30,8,2,20,10402,46
601069,西部黄金,2020-09-08,58,12,10,36,10057,41
601069,西部黄金,2020-09-09,41,13,6,22,12721,49
601069,西部黄金,2020-09-10,74,12,18,44,9539,32
601069,西部黄金,2020-09-11,51,13,13,25,7076,26
601069,西部黄金,2020-09-12,4,2,0,2,1607,1
601069,西部黄金,2020-09-13,5,0,1,4,1706,4
601069,西部黄金,2020-09-14,19,5,3,11,5327,24
601069,西部黄金,2020-09-15,36,15,3,18,12170,33
601069,西部黄金,2020-09-16,28,9,5,14,7205,13
601069,西部黄金,2020-09-17,45,9,5,31,17707,19
601069,西部黄金,2020-09-18,31,14,4,13,15550,28
601069,西部黄金,2020-09-19,2,1,0,1,640,2
601069,西部黄金,2020-09-20,2,1,0,1,983,3
601069,西部黄金,2020-09-21,31,7,6,18,6461,13
601069,西部黄金,2020-09-22,17,6,2,9,4362,14
601069,西部黄金,2020-09-23,26,8,7,11,5761,21
601069,西部黄金,2020-09-24,46,8,9,29,9221,29
601069,西部黄金,2020-09-25,25,6,5,14,5522,12
601069,西部黄金,2020-09-26,4,2,0,2,1096,1
601069,西部黄金,2020-09-27,5,2,1,2,1565,0
601069,西部黄金,2020-09-28,36,15,5,16,7794,10
601069,西部黄金,2020-09-29,38,10,5,23,7798,25
601069,西部黄金,2020-09-30,22,10,3,9,4891,7
601069,西部黄金,2020-10-01,2,1,0,1,516,0
601069,西部黄金,2020-10-02,3,3,0,0,1164,0
601069,西部黄金,2020-10-03,1,0,0,1,344,0
601069,西部黄金,2020-10-04,1,1,0,0,407,0
601069,西部黄金,2020-10-06,1,0,0,1,423,0
601069,西部黄金,2020-10-07,1,1,0,0,342,0
601069,西部黄金,2020-10-09,12,3,1,8,3634,4
601069,西部黄金,2020-10-10,2,2,0,0,557,0
601069,西部黄金,2020-10-11,3,1,1,1,948,0
601069,西部黄金,2020-10-12,23,4,7,12,6336,12
601069,西部黄金,2020-10-13,33,10,6,17,9391,17
601069,西部黄金,2020-10-14,24,8,2,14,6460,8
601069,西部黄金,2020-10-15,21,8,3,10,4913,10
601069,西部黄金,2020-10-16,32,14,4,14,7805,13
601069,西部黄金,2020-10-17,5,3,0,2,1188,0
601069,西部黄金,2020-10-18,3,2,0,1,1030,5
601069,西部黄金,2020-10-19,26,13,4,9,6714,19
601069,西部黄金,2020-10-20,35,15,3,17,8523,49
601069,西部黄金,2020-10-21,28,12,6,10,6683,9
601069,西部黄金,2020-10-22,13,7,1,5,2922,11
601069,西部黄金,2020-10-23,18,7,2,9,4076,15
601069,西部黄金,2020-10-24,5,1,1,3,1318,1
601069,西部黄金,2020-10-26,18,9,5,4,4124,10
601069,西部黄金,2020-10-27,20,8,4,8,4924,12
601069,西部黄金,2020-10-28,86,22,15,49,25741,89
601069,西部黄金,2020-10-29,42,16,8,18,11329,31
601069,西部黄金,2020-10-30,27,4,6,17,6926,21
601069,西部黄金,2020-10-31,4,2,1,1,1101,4
601069,西部黄金,2020-11-01,1,1,0,0,285,0
601069,西部黄金,2020-11-02,17,8,3,6,3328,10
601069,西部黄金,2020-11-03,54,18,9,27,12840,37
601069,西部黄金,2020-11-04,31,11,7,13,7151,16
601069,西部黄金,2020-11-05,43,13,9,21,9021,37
601069,西部黄金,2020-11-06,92,35,9,48,16822,51
601069,西部黄金,2020-11-07,4,2,1,1,1101,1
601069,西部黄金,2020-11-08,4,2,0,2,1111,11
601069,西部黄金,2020-11-09,92,19,16,57,17425,55
601069,西部黄金,2020-11-10,61,14,14,33,11158,25
601069,西部黄金,2020-11-11,32,11,5,16,5716,9
601069,西部黄金,2020-11-12,30,10,7,13,5051,7
601069,西部黄金,2020-11-13,31,11,4,16,5875,11
601069,西部黄金,2020-11-14,7,1,3,3,2249,8
601069,西部黄金,2020-11-15,7,2,0,5,1354,3
601069,西部黄金,2020-11-16,42,16,7,19,8352,15
601069,西部黄金,2020-11-17,29,15,3,11,5673,15
601069,西部黄金,2020-11-18,32,11,7,14,6760,27
601069,西部黄金,2020-11-19,22,7,7,8,4942,16
601069,西部黄金,2020-11-20,40,13,7,20,6806,12
601069,西部黄金,2020-11-21,4,2,0,2,1156,3
601069,西部黄金,2020-11-22,12,7,0,5,2511,5
601069,西部黄金,2020-11-23,21,6,6,9,4664,23
601069,西部黄金,2020-11-24,48,13,14,21,8997,32
601069,西部黄金,2020-11-25,47,11,6,30,7818,21
601069,西部黄金,2020-11-26,26,11,4,11,4868,20
601069,西部黄金,2020-11-27,30,12,3,15,5306,25
601069,西部黄金,2020-11-28,11,2,1,8,2717,13
601069,西部黄金,2020-11-29,6,1,0,5,1231,2
601069,西部黄金,2020-11-30,34,11,6,17,6204,14
601069,西部黄金,2020-12-01,45,15,9,21,7677,27
601069,西部黄金,2020-12-02,50,15,9,26,7971,21
601069,西部黄金,2020-12-03,48,12,10,26,8250,18
601069,西部黄金,2020-12-04,32,10,7,15,5989,20
601069,西部黄金,2020-12-05,5,3,1,1,1146,0
601069,西部黄金,2020-12-06,5,3,0,2,1655,6
601069,西部黄金,2020-12-07,22,8,5,9,4198,15
601069,西部黄金,2020-12-08,43,14,10,19,7544,11
601069,西部黄金,2020-12-09,43,12,9,22,6703,21
601069,西部黄金,2020-12-10,31,5,7,19,8103,26
601069,西部黄金,2020-12-11,22,7,4,11,4334,3
601069,西部黄金,2020-12-12,4,2,1,1,873,0
601069,西部黄金,2020-12-13,5,0,1,4,1178,1
601069,西部黄金,2020-12-14,24,9,8,7,4775,12
601069,西部黄金,2020-12-15,22,4,4,14,8743,19
601069,西部黄金,2020-12-16,24,4,5,15,4680,12
601069,西部黄金,2020-12-17,31,7,6,18,5302,16
601069,西部黄金,2020-12-18,24,4,5,15,4421,20
601069,西部黄金,2020-12-19,2,1,0,1,519,1
601069,西部黄金,2020-12-20,5,0,1,4,2758,4
601069,西部黄金,2020-12-21,25,11,5,9,5312,12
601069,西部黄金,2020-12-22,27,10,1,16,5107,22
601069,西部黄金,2020-12-23,23,10,7,6,7152,19
601069,西部黄金,2020-12-24,40,5,14,21,5564,16
601069,西部黄金,2020-12-25,27,7,7,13,4342,23
601069,西部黄金,2020-12-26,4,1,1,2,1057,3
601069,西部黄金,2020-12-27,3,0,1,2,642,0
601069,西部黄金,2020-12-28,21,7,3,11,3881,15
601069,西部黄金,2020-12-29,19,4,5,10,3245,7
601069,西部黄金,2020-12-30,26,5,8,13,5127,13
601069,西部黄金,2020-12-31,26,15,3,8,4077,9
000975,银泰黄金,2020-01-01,14,4,0,10,11283,24
000975,银泰黄金,2020-01-02,117,38,16,63,39888,123
000975,银泰黄金,2020-01-03,178,48,37,93,61272,176
000975,银泰黄金,2020-01-04,21,4,2,15,21143,38
000975,银泰黄金,2020-01-05,15,3,0,12,16853,19
000975,银泰黄金,2020-01-06,186,55,37,94,73112,105
000975,银泰黄金,2020-01-07,106,29,20,57,46899,85
000975,银泰黄金,2020-01-08,320,70,71,179,93808,207
000975,银泰黄金,2020-01-09,191,29,49,113,99635,175
000975,银泰黄金,2020-01-10,80,24,15,41,37151,76
000975,银泰黄金,2020-01-11,14,6,1,7,21061,25
000975,银泰黄金,2020-01-12,3,0,0,3,6236,18
000975,银泰黄金,2020-01-13,58,13,16,29,28280,76
000975,银泰黄金,2020-01-14,87,18,19,50,65305,113
000975,银泰黄金,2020-01-15,82,20,23,39,43055,95
000975,银泰黄金,2020-01-16,124,20,34,70,73745,137
000975,银泰黄金,2020-01-17,168,31,48,89,79570,146
000975,银泰黄金,2020-01-18,9,2,2,5,18540,62
000975,银泰黄金,2020-01-19,1,1,0,0,886,1
000975,银泰黄金,2020-01-20,135,30,35,70,65613,201
000975,银泰黄金,2020-01-21,108,32,25,51,53178,128
000975,银泰黄金,2020-01-22,94,19,19,56,61986,123
000975,银泰黄金,2020-01-23,83,18,20,45,52126,98
000975,银泰黄金,2020-01-24,6,0,0,6,13463,6
000975,银泰黄金,2020-01-25,4,2,0,2,10927,7
000975,银泰黄金,2020-01-26,5,1,0,4,10586,2
000975,银泰黄金,2020-01-27,8,1,1,6,14357,11
000975,银泰黄金,2020-01-28,1,1,0,0,2070,2
000975,银泰黄金,2020-01-29,2,0,0,2,4175,3
000975,银泰黄金,2020-01-30,12,6,3,3,20571,13
000975,银泰黄金,2020-01-31,7,1,3,3,11849,10
000975,银泰黄金,2020-02-01,5,2,2,1,11590,13
000975,银泰黄金,2020-02-02,13,2,2,9,18125,53
000975,银泰黄金,2020-02-03,90,14,25,51,45458,73
000975,银泰黄金,2020-02-04,66,14,12,40,38997,86
000975,银泰黄金,2020-02-05,103,26,20,57,51788,135
000975,银泰黄金,2020-02-06,112,21,25,66,54603,175
000975,银泰黄金,2020-02-07,93,18,19,56,54657,111
000975,银泰黄金,2020-02-08,10,2,0,8,15482,24
000975,银泰黄金,2020-02-09,7,4,0,3,7287,12
000975,银泰黄金,2020-02-10,80,16,18,46,37247,87
000975,银泰黄金,2020-02-11,111,16,30,65,53220,138
000975,银泰黄金,2020-02-12,111,19,31,61,53644,105
000975,银泰黄金,2020-02-13,123,38,24,61,73946,131
000975,银泰黄金,2020-02-14,81,24,13,44,49515,56
000975,银泰黄金,2020-02-15,9,3,0,6,12791,17
000975,银泰黄金,2020-02-16,7,1,1,5,9016,18
000975,银泰黄金,2020-02-17,77,11,14,52,42962,115
000975,银泰黄金,2020-02-18,96,31,7,58,46299,97
000975,银泰黄金,2020-02-19,104,32,12,60,56701,114
000975,银泰黄金,2020-02-20,102,35,14,53,58200,97
000975,银泰黄金,2020-02-21,183,58,20,105,110243,204
000975,银泰黄金,2020-02-22,35,12,1,22,53902,109
000975,银泰黄金,2020-02-23,24,13,3,8,24396,40
000975,银泰黄金,2020-02-24,223,86,26,111,126687,229
000975,银泰黄金,2020-02-25,186,53,34,99,96275,207
000975,银泰黄金,2020-02-26,171,38,29,104,62194,160
000975,银泰黄金,2020-02-27,130,45,27,58,45420,97
000975,银泰黄金,2020-02-28,186,39,38,109,53884,126
000975,银泰黄金,2020-02-29,42,3,6,33,32627,101
000975,银泰黄金,2020-03-01,28,5,6,17,16269,35
000975,银泰黄金,2020-03-02,143,35,34,74,46747,70
000975,银泰黄金,2020-03-03,91,30,18,43,32413,84
000975,银泰黄金,2020-03-04,131,47,15,69,61435,190
000975,银泰黄金,2020-03-05,73,32,7,34,31859,76
000975,银泰黄金,2020-03-06,161,49,30,82,63040,164
000975,银泰黄金,2020-03-07,21,5,0,16,20157,39
000975,银泰黄金,2020-03-08,13,3,1,9,12107,24
000975,银泰黄金,2020-03-09,284,63,53,168,95819,195
000975,银泰黄金,2020-03-10,101,27,19,55,56030,102
000975,银泰黄金,2020-03-11,83,22,12,49,36724,89
000975,银泰黄金,2020-03-12,154,36,32,86,48674,90
000975,银泰黄金,2020-03-13,123,33,24,66,43112,98
000975,银泰黄金,2020-03-14,31,6,7,18,23518,81
000975,银泰黄金,2020-03-15,14,2,2,10,12253,16
000975,银泰黄金,2020-03-16,110,30,27,53,34800,63
000975,银泰黄金,2020-03-17,83,27,13,43,37098,113
000975,银泰黄金,2020-03-18,90,16,31,43,32864,82
000975,银泰黄金,2020-03-19,71,19,16,36,28386,81
000975,银泰黄金,2020-03-20,98,48,11,39,63093,138
000975,银泰黄金,2020-03-21,4,3,0,1,2073,4
000975,银泰黄金,2020-03-22,6,3,0,3,2390,9
000975,银泰黄金,2020-03-23,83,25,18,40,26535,63
000975,银泰黄金,2020-03-24,166,45,28,93,47589,160
000975,银泰黄金,2020-03-25,128,48,25,55,45941,106
000975,银泰黄金,2020-03-26,168,53,26,89,41613,191
000975,银泰黄金,2020-03-27,140,48,25,67,34709,113
000975,银泰黄金,2020-03-28,14,3,0,11,6339,16
000975,银泰黄金,2020-03-29,3,1,1,1,2830,22
000975,银泰黄金,2020-03-30,67,18,19,30,22292,68
000975,银泰黄金,2020-03-31,46,12,9,25,15354,79
000975,银泰黄金,2020-04-01,97,39,17,41,27394,99
000975,银泰黄金,2020-04-02,86,30,8,48,24757,73
000975,银泰黄金,2020-04-03,86,25,10,51,24453,75
000975,银泰黄金,2020-04-04,6,3,1,2,2597,9
000975,银泰黄金,2020-04-05,4,1,1,2,1112,0
000975,银泰黄金,2020-04-06,14,6,0,8,6554,9
000975,银泰黄金,2020-04-07,77,21,8,48,22323,89
000975,银泰黄金,2020-04-08,46,18,8,20,13354,51
000975,银泰黄金,2020-04-09,71,25,8,38,24652,92
000975,银泰黄金,2020-04-10,126,45,24,57,45654,182
000975,银泰黄金,2020-04-11,8,1,2,5,2752,5
000975,银泰黄金,2020-04-12,10,6,2,2,4994,11
000975,银泰黄金,2020-04-13,84,30,8,46,39516,137
000975,银泰黄金,2020-04-14,130,36,20,74,38990,113
000975,银泰黄金,2020-04-15,58,19,11,28,18085,76
000975,银泰黄金,2020-04-16,80,31,11,38,20009,49
000975,银泰黄金,2020-04-17,72,16,19,37,17732,61
000975,银泰黄金,2020-04-18,10,3,2,5,4471,11
000975,银泰黄金,2020-04-19,7,0,2,5,2787,4
000975,银泰黄金,2020-04-20,46,23,9,14,17944,45
000975,银泰黄金,2020-04-21,44,11,7,26,14753,55
000975,银泰黄金,2020-04-22,51,11,9,31,16808,58
000975,银泰黄金,2020-04-23,65,19,8,38,20703,60
000975,银泰黄金,2020-04-24,81,21,14,46,16373,44
000975,银泰黄金,2020-04-25,7,1,1,5,3441,1
000975,银泰黄金,2020-04-26,4,2,0,2,1798,5
000975,银泰黄金,2020-04-27,50,20,9,21,12942,38
000975,银泰黄金,2020-04-28,42,14,9,19,11046,44
000975,银泰黄金,2020-04-29,35,23,2,10,14075,59
000975,银泰黄金,2020-04-30,62,19,15,28,18526,31
000975,银泰黄金,2020-05-01,2,0,0,2,848,2
000975,银泰黄金,2020-05-02,3,2,0,1,600,1
000975,银泰黄金,2020-05-03,1,0,0,1,52,0
000975,银泰黄金,2020-05-04,6,1,1,4,2904,0
000975,银泰黄金,2020-05-05,5,3,1,1,2423,3
000975,银泰黄金,2020-05-06,84,20,13,51,26114,67
000975,银泰黄金,2020-05-07,39,9,9,21,12075,24
000975,银泰黄金,2020-05-08,39,13,11,15,11150,35
000975,银泰黄金,2020-05-09,2,1,1,0,547,0
000975,银泰黄金,2020-05-10,6,5,1,0,2863,8
000975,银泰黄金,2020-05-11,60,15,13,32,20158,43
000975,银泰黄金,2020-05-12,33,11,7,15,10922,39
000975,银泰黄金,2020-05-13,28,9,6,13,7078,9
000975,银泰黄金,2020-05-14,82,25,15,42,18008,59
000975,银泰黄金,2020-05-15,122,34,20,68,23314,77
000975,银泰黄金,2020-05-16,8,2,0,6,4250,10
000975,银泰黄金,2020-05-17,2,2,0,0,573,0
000975,银泰黄金,2020-05-18,89,28,15,46,33226,116
000975,银泰黄金,2020-05-19,91,21,14,56,57207,285
000975,银泰黄金,2020-05-20,81,29,8,44,35168,70
000975,银泰黄金,2020-05-21,38,8,5,25,13002,54
000975,银泰黄金,2020-05-22,55,10,12,33,14520,60
000975,银泰黄金,2020-05-23,4,2,1,1,1803,2
000975,银泰黄金,2020-05-24,2,0,1,1,859,8
000975,银泰黄金,2020-05-25,22,10,3,9,7405,30
000975,银泰黄金,2020-05-26,17,5,4,8,4631,27
000975,银泰黄金,2020-05-27,44,7,6,31,10582,38
000975,银泰黄金,2020-05-28,28,9,4,15,7601,45
000975,银泰黄金,2020-05-29,22,7,7,8,5441,15
000975,银泰黄金,2020-05-30,4,3,0,1,1207,0
000975,银泰黄金,2020-05-31,4,2,0,2,836,0
000975,银泰黄金,2020-06-01,40,18,4,18,10755,27
000975,银泰黄金,2020-06-02,25,6,5,14,6977,36
000975,银泰黄金,2020-06-03,34,9,9,16,7429,45
000975,银泰黄金,2020-06-04,29,5,6,18,7064,40
000975,银泰黄金,2020-06-05,57,12,19,26,11253,62
000975,银泰黄金,2020-06-06,12,2,4,6,3154,8
000975,银泰黄金,2020-06-07,5,2,0,3,3043,4
000975,银泰黄金,2020-06-08,44,15,8,21,11112,39
000975,银泰黄金,2020-06-09,111,22,14,75,25757,119
000975,银泰黄金,2020-06-10,50,11,9,30,11292,72
000975,银泰黄金,2020-06-11,58,15,8,35,11478,53
000975,银泰黄金,2020-06-12,58,16,5,37,11054,28
000975,银泰黄金,2020-06-13,3,1,0,2,546,0
000975,银泰黄金,2020-06-14,3,1,0,2,818,0
000975,银泰黄金,2020-06-15,73,15,16,42,15920,55
000975,银泰黄金,2020-06-16,40,12,6,22,8019,7
000975,银泰黄金,2020-06-17,35,9,3,23,9232,36
000975,银泰黄金,2020-06-18,47,11,5,31,17671,73
000975,银泰黄金,2020-06-19,37,11,5,21,7735,26
000975,银泰黄金,2020-06-20,6,1,0,5,2126,13
000975,银泰黄金,2020-06-21,2,2,0,0,396,0
000975,银泰黄金,2020-06-22,67,23,10,34,13279,17
000975,银泰黄金,2020-06-23,61,15,15,31,11709,37
000975,银泰黄金,2020-06-24,62,21,12,29,12238,50
000975,银泰黄金,2020-06-25,4,1,3,0,997,1
000975,银泰黄金,2020-06-26,4,1,1,2,1235,1
000975,银泰黄金,2020-06-27,8,2,2,4,2810,7
000975,银泰黄金,2020-06-28,4,4,0,0,1430,0
000975,银泰黄金,2020-06-29,28,10,6,12,5917,17
000975,银泰黄金,2020-06-30,51,13,8,30,12031,23
000975,银泰黄金,2020-07-01,106,27,28,51,18916,89
000975,银泰黄金,2020-07-02,102,19,32,51,22157,110
000975,银泰黄金,2020-07-03,107,16,34,57,19681,80
000975,银泰黄金,2020-07-04,13,2,1,10,4484,14
000975,银泰黄金,2020-07-05,2,1,0,1,140,0
000975,银泰黄金,2020-07-06,58,11,11,36,11328,68
000975,银泰黄金,2020-07-07,80,22,25,33,14370,89
000975,银泰黄金,2020-07-08,109,28,24,57,18324,71
000975,银泰黄金,2020-07-09,83,26,16,41,14516,62
000975,银泰黄金,2020-07-10,66,16,10,40,12796,51
000975,银泰黄金,2020-07-11,7,2,2,3,2115,1
000975,银泰黄金,2020-07-12,7,1,2,4,1313,4
000975,银泰黄金,2020-07-13,40,17,6,17,21789,80
000975,银泰黄金,2020-07-14,62,16,11,35,15203,36
000975,银泰黄金,2020-07-15,36,8,6,22,8727,49
000975,银泰黄金,2020-07-16,29,9,4,16,5803,26
000975,银泰黄金,2020-07-17,37,9,7,21,8112,36
000975,银泰黄金,2020-07-18,4,0,0,4,984,0
000975,银泰黄金,2020-07-19,1,0,0,1,256,0
000975,银泰黄金,2020-07-20,38,14,6,18,14229,34
000975,银泰黄金,2020-07-21,43,18,4,21,14870,38
000975,银泰黄金,2020-07-22,90,23,12,55,25030,86
000975,银泰黄金,2020-07-23,54,12,8,34,15881,47
000975,银泰黄金,2020-07-24,54,14,14,26,13203,41
000975,银泰黄金,2020-07-25,4,2,1,1,1285,4
000975,银泰黄金,2020-07-26,3,0,0,3,1031,2
000975,银泰黄金,2020-07-27,117,32,21,64,27512,72
000975,银泰黄金,2020-07-28,202,44,43,115,44412,171
000975,银泰黄金,2020-07-29,64,8,11,45,18390,61
000975,银泰黄金,2020-07-30,66,9,12,45,16512,65
000975,银泰黄金,2020-07-31,122,42,21,59,21937,55
000975,银泰黄金,2020-08-01,11,5,0,6,4139,8
000975,银泰黄金,2020-08-02,10,3,1,6,2356,2
000975,银泰黄金,2020-08-03,92,25,23,44,18845,81
000975,银泰黄金,2020-08-04,71,16,17,38,16703,78
000975,银泰黄金,2020-08-05,123,30,20,73,27628,111
000975,银泰黄金,2020-08-06,197,39,48,110,36512,130
000975,银泰黄金,2020-08-07,185,32,49,104,29254,135
000975,银泰黄金,2020-08-08,12,1,1,10,3914,13
000975,银泰黄金,2020-08-09,9,0,0,9,4290,15
000975,银泰黄金,2020-08-10,127,25,28,74,38040,150
000975,银泰黄金,2020-08-11,55,13,8,34,16012,90
000975,银泰黄金,2020-08-12,97,19,24,54,22782,98
000975,银泰黄金,2020-08-13,49,11,8,30,12724,55
000975,银泰黄金,2020-08-14,34,4,6,24,9729,39
000975,银泰黄金,2020-08-15,3,1,0,2,987,3
000975,银泰黄金,2020-08-16,2,0,1,1,623,3
000975,银泰黄金,2020-08-17,36,10,5,21,11111,44
000975,银泰黄金,2020-08-18,47,16,5,26,11897,39
000975,银泰黄金,2020-08-19,33,10,4,19,8022,19
000975,银泰黄金,2020-08-20,33,9,2,22,11216,58
000975,银泰黄金,2020-08-21,27,8,7,12,6133,8
000975,银泰黄金,2020-08-22,3,0,0,3,1114,4
000975,银泰黄金,2020-08-23,1,0,0,1,676,2
000975,银泰黄金,2020-08-24,29,11,6,12,7457,28
000975,银泰黄金,2020-08-25,48,7,13,28,11064,29
000975,银泰黄金,2020-08-26,46,13,11,22,9483,39
000975,银泰黄金,2020-08-27,44,10,9,25,9662,48
000975,银泰黄金,2020-08-28,39,10,7,22,8493,23
000975,银泰黄金,2020-08-29,5,4,0,1,1388,2
000975,银泰黄金,2020-08-30,36,21,3,12,15727,43
000975,银泰黄金,2020-08-31,51,14,10,27,22114,49
000975,银泰黄金,2020-09-01,71,24,8,39,28510,69
000975,银泰黄金,2020-09-02,38,10,5,23,12333,36
000975,银泰黄金,2020-09-03,46,9,12,25,18659,58
000975,银泰黄金,2020-09-04,29,11,6,12,7952,24
000975,银泰黄金,2020-09-05,5,1,2,2,1849,10
000975,银泰黄金,2020-09-06,5,1,0,4,1073,0
000975,银泰黄金,2020-09-07,43,11,13,19,10707,38
000975,银泰黄金,2020-09-08,38,5,9,24,8782,40
000975,银泰黄金,2020-09-09,23,6,3,14,5451,33
000975,银泰黄金,2020-09-10,30,13,2,15,7230,21
000975,银泰黄金,2020-09-11,27,5,6,16,4992,25
000975,银泰黄金,2020-09-12,4,1,0,3,1272,7
000975,银泰黄金,2020-09-13,4,1,0,3,1867,6
000975,银泰黄金,2020-09-14,34,6,10,18,8909,39
000975,银泰黄金,2020-09-15,50,17,3,30,17323,39
000975,银泰黄金,2020-09-16,66,18,15,33,23569,78
000975,银泰黄金,2020-09-17,83,15,26,42,26337,97
000975,银泰黄金,2020-09-18,56,10,19,27,13239,52
000975,银泰黄金,2020-09-19,5,1,0,4,1251,5
000975,银泰黄金,2020-09-20,4,1,0,3,2202,5
000975,银泰黄金,2020-09-21,39,9,18,12,13335,29
000975,银泰黄金,2020-09-22,34,6,8,20,11111,46
000975,银泰黄金,2020-09-23,81,13,21,47,21102,105
000975,银泰黄金,2020-09-24,93,16,23,54,24989,111
000975,银泰黄金,2020-09-25,30,11,6,13,8777,42
000975,银泰黄金,2020-09-26,7,3,0,4,2966,3
000975,银泰黄金,2020-09-27,6,1,0,5,1582,5
000975,银泰黄金,2020-09-28,46,14,10,22,10592,45
000975,银泰黄金,2020-09-29,27,9,3,15,7342,25
000975,银泰黄金,2020-09-30,31,14,2,15,7448,19
000975,银泰黄金,2020-10-02,2,1,0,1,1777,0
000975,银泰黄金,2020-10-04,3,1,0,2,1653,4
000975,银泰黄金,2020-10-05,1,1,0,0,373,0
000975,银泰黄金,2020-10-06,3,1,0,2,1189,1
000975,银泰黄金,2020-10-08,6,3,0,3,1708,1
000975,银泰黄金,2020-10-09,32,11,1,20,10021,18
000975,银泰黄金,2020-10-10,8,1,2,5,3322,10
000975,银泰黄金,2020-10-11,2,0,0,2,898,10
000975,银泰黄金,2020-10-12,29,13,3,13,7866,13
000975,银泰黄金,2020-10-13,47,17,7,23,23425,50
000975,银泰黄金,2020-10-14,38,14,8,16,12733,37
000975,银泰黄金,2020-10-15,30,12,5,13,7650,27
000975,银泰黄金,2020-10-16,69,15,14,40,19021,44
000975,银泰黄金,2020-10-17,2,1,0,1,509,2
000975,银泰黄金,2020-10-18,3,1,1,1,657,1
000975,银泰黄金,2020-10-19,43,12,7,24,12254,27
000975,银泰黄金,2020-10-20,36,7,6,23,12896,24
000975,银泰黄金,2020-10-21,55,26,7,22,14874,43
000975,银泰黄金,2020-10-22,101,17,24,60,25184,61
000975,银泰黄金,2020-10-23,33,7,11,15,8290,28
000975,银泰黄金,2020-10-24,6,1,1,4,1912,6
000975,银泰黄金,2020-10-25,1,1,0,0,11,0
000975,银泰黄金,2020-10-26,40,9,9,22,10305,45
000975,银泰黄金,2020-10-27,37,13,6,18,7663,20
000975,银泰黄金,2020-10-28,56,16,11,29,12955,66
000975,银泰黄金,2020-10-29,64,33,7,24,27838,69
000975,银泰黄金,2020-10-30,33,9,9,15,11665,55
000975,银泰黄金,2020-10-31,5,3,0,2,5069,19
000975,银泰黄金,2020-11-01,4,0,1,3,2457,21
000975,银泰黄金,2020-11-02,34,14,4,16,7990,29
000975,银泰黄金,2020-11-03,25,13,4,8,6074,12
000975,银泰黄金,2020-11-04,31,8,6,17,6411,14
000975,银泰黄金,2020-11-05,39,12,11,16,7727,29
000975,银泰黄金,2020-11-06,65,17,12,36,15182,40
000975,银泰黄金,2020-11-07,5,0,1,4,1491,5
